feature_id,set_id
14840,group_km_3
14848,group_km_171
14861,group_km_147
14872,group_km_56
14879,group_km_241
14884,group_km_88
14902,group_km_207
14920,group_km_32
14922,group_km_207
14925,group_km_126
14932,group_km_132
14935,group_km_103
14937,group_km_43
14946,group_km_55
14947,group_km_49
14949,group_km_144
14950,group_km_32
14955,group_km_130
14957,group_km_192
14964,group_km_217
14971,group_km_32
14973,group_km_207
14976,group_km_115
14982,group_km_132
14985,group_km_11
14990,group_km_76
14995,group_km_123
14997,group_km_66
14998,group_km_191
15002,group_km_89
15004,group_km_187
15005,group_km_61
15008,group_km_195
15016,group_km_209
15026,group_km_201
15028,group_km_63
15030,group_km_187
15034,group_km_81
15035,group_km_88
15037,group_km_167
15038,group_km_230
15042,group_km_103
15047,group_km_176
15051,group_km_192
15057,group_km_88
15060,group_km_216
15062,group_km_9
15066,group_km_132
15077,group_km_54
15078,group_km_15
15079,group_km_163
15080,group_km_124
15082,group_km_216
15086,group_km_73
15093,group_km_112
15099,group_km_88
15120,group_km_62
15133,group_km_28
15146,group_km_59
15153,group_km_102
15193,group_km_219
15195,group_km_73
15196,group_km_83
15197,group_km_152
15199,group_km_63
15209,group_km_88
15212,group_km_69
15221,group_km_32
15222,group_km_143
15226,group_km_9
15240,group_km_77
15246,group_km_143
15265,group_km_132
15280,group_km_76
15286,group_km_114
15289,group_km_88
15295,group_km_32
15307,group_km_43
15309,group_km_245
15314,group_km_101
15318,group_km_124
15326,group_km_28
15329,group_km_49
15330,group_km_77
15342,group_km_11
15345,group_km_245
15348,group_km_175
15351,group_km_11
15352,group_km_221
15358,group_km_72
15364,group_km_112
15370,group_km_88
15374,group_km_49
15376,group_km_85
15380,group_km_132
15388,group_km_110
15390,group_km_13
15392,group_km_55
15398,group_km_226
15405,group_km_92
15414,group_km_183
15415,group_km_170
15416,group_km_92
15420,group_km_163
15434,group_km_67
15436,group_km_120
15441,group_km_88
15445,group_km_198
15452,group_km_187
15456,group_km_50
15461,group_km_132
15470,group_km_156
15490,group_km_83
15531,group_km_32
15554,group_km_226
15560,group_km_148
15562,group_km_219
15566,group_km_126
15596,group_km_98
15600,group_km_114
15613,group_km_143
15614,group_km_147
15626,group_km_40
15628,group_km_216
15634,group_km_76
15645,group_km_143
15652,group_km_32
15653,group_km_195
15669,group_km_174
15671,group_km_75
15674,group_km_205
15676,group_km_142
15677,group_km_36
15693,group_km_151
15699,group_km_20
15700,group_km_151
15714,group_km_20
15721,group_km_53
15722,group_km_80
15727,group_km_35
15733,group_km_20
15735,group_km_163
15736,group_km_15
15740,group_km_86
15741,group_km_20
15742,group_km_215
15743,group_km_138
15745,group_km_20
15747,group_km_114
15751,group_km_20
15752,group_km_126
15755,group_km_83
15758,group_km_86
15764,group_km_87
15769,group_km_209
15799,group_km_61
15802,group_km_142
15807,group_km_112
15809,group_km_183
15819,group_km_160
15843,group_km_91
15845,group_km_144
15846,group_km_226
15850,group_km_93
15856,group_km_143
15869,group_km_207
15884,group_km_230
15885,group_km_48
15895,group_km_10
15899,group_km_102
15904,group_km_58
15924,group_km_225
15925,group_km_133
15930,group_km_123
15936,group_km_124
15939,group_km_142
15940,group_km_143
15942,group_km_219
15943,group_km_133
15948,group_km_123
15958,group_km_209
15967,group_km_152
15968,group_km_9
15984,group_km_152
16002,group_km_68
16017,group_km_63
16024,group_km_171
16030,group_km_132
16043,group_km_67
16044,group_km_143
16045,group_km_12
16046,group_km_13
16048,group_km_191
16055,group_km_134
16058,group_km_63
16064,group_km_152
16086,group_km_140
16113,group_km_245
16114,group_km_189
16128,group_km_53
